FF-OUT,BESSEL-OUT,NO-FILTER,TIMESTAMP
0.00942267,0.009450455,0.009224921, 2022-11-01 14:35:37.654985
0.00921256,0.009260116,0.009023846, 2022-11-01 14:35:37.659913
0.009371295,0.009272478,0.009023355, 2022-11-01 14:35:37.664841
0.009226093,0.009231083,0.009236716, 2022-11-01 14:35:37.669770
0.009352469,0.009298562,0.009259927, 2022-11-01 14:35:37.674708
0.009162886,0.00931735,0.009130376, 2022-11-01 14:35:37.679632
0.009273839,0.009325327,0.009095937, 2022-11-01 14:35:37.684570
0.009264123,0.009201143,0.009282533, 2022-11-01 14:35:37.689494
0.009293648,0.009369632,0.009284499, 2022-11-01 14:35:37.694428
0.00925214,0.009346005,0.009018214, 2022-11-01 14:35:37.699356
0.009329976,0.009490489,0.008989634, 2022-11-01 14:35:37.704286
0.00940649,0.00929119,0.009238795, 2022-11-01 14:35:37.709215
0.009367666,0.00936691,0.009277165, 2022-11-01 14:35:37.714145
0.009236376,0.009203374,0.009040555, 2022-11-01 14:35:37.719325
0.009306727,0.009326272,0.008959543, 2022-11-01 14:35:37.724248
0.009308655,0.009150525,0.009286049, 2022-11-01 14:35:37.729167
0.009361504,0.009275502,0.00937345, 2022-11-01 14:35:37.734122
0.009390386,0.009083764,0.009034356, 2022-11-01 14:35:37.739046
0.009278715,0.009327217,0.009023052, 2022-11-01 14:35:37.744001
0.009279925,0.00923475,0.00928673, 2022-11-01 14:35:37.748924
0.009328615,0.009305178,0.009398438, 2022-11-01 14:35:37.753965
0.009410762,0.009256676,0.009061838, 2022-11-01 14:35:37.758883
0.009351033,0.009255391,0.008954175, 2022-11-01 14:35:37.763812
0.009365814,0.009392163,0.009248964, 2022-11-01 14:35:37.768734
0.009365171,0.009342262,0.009359728, 2022-11-01 14:35:37.773663
0.009400253,0.009386795,0.009043012, 2022-11-01 14:35:37.778590
0.009274557,0.00930892,0.008966007, 2022-11-01 14:35:37.783521
0.009336743,0.009478089,0.009268508, 2022-11-01 14:35:37.788559
0.008689666,0.008933837,0.009357875, 2022-11-01 14:35:37.793580
0.009332434,0.00939583,0.009042408, 2022-11-01 14:35:37.798517
0.009368082,0.009342754,0.008940566, 2022-11-01 14:35:37.803441
0.009381389,0.009540011,0.009251232, 2022-11-01 14:35:37.808361
0.009407775,0.009513964,0.009371068, 2022-11-01 14:35:37.813294
0.009424295,0.009459793,0.009024224, 2022-11-01 14:35:37.818302
0.009431478,0.009343775,0.008930019, 2022-11-01 14:35:37.823224
0.009421914,0.009389857,0.009229911, 2022-11-01 14:35:37.828148
0.009423766,0.00936812,0.00936812, 2022-11-01 14:35:37.833080
0.009401689,0.009396586,0.00904392, 2022-11-01 14:35:37.838002
0.009366154,0.009146064,0.00900245, 2022-11-01 14:35:37.842937
0.00938464,0.009330619,0.009317653, 2022-11-01 14:35:37.847857
0.009298033,0.009232406,0.009357081, 2022-11-01 14:35:37.852817
0.009301548,0.009243332,0.009023052, 2022-11-01 14:35:37.857741
0.009288355,0.009194792,0.008989861, 2022-11-01 14:35:37.862760
0.009165003,0.009222086,0.009253198, 2022-11-01 14:35:37.867645
0.009357648,0.009405469,0.009294177, 2022-11-01 14:35:37.872579
0.009240194,0.009036208,0.00895788, 2022-11-01 14:35:37.877498
0.009206776,0.009372278,0.008961395, 2022-11-01 14:35:37.882451
0.009322151,0.009385358,0.009259927, 2022-11-01 14:35:37.887350
0.009343548,0.009370577,0.009352129, 2022-11-01 14:35:37.892276
0.009321924,0.009351146,0.009062027, 2022-11-01 14:35:37.897206
0.009345892,0.009344682,0.009104291, 2022-11-01 14:35:37.902127
0.009194565,0.009411631,0.009387815, 2022-11-01 14:35:37.907412
0.009334286,0.009454916,0.009410195, 2022-11-01 14:35:37.912333
0.009387513,0.009113251,0.009068076, 2022-11-01 14:35:37.917264
0.009112003,0.009125008,0.009078661, 2022-11-01 14:35:37.922186
0.00909348,0.009126444,0.009373979, 2022-11-01 14:35:37.927129
0.009189273,0.009227379,0.009358782, 2022-11-01 14:35:37.932056
0.009591952,0.009622989,0.009068, 2022-11-01 14:35:37.936983
0.009585828,0.009468449,0.008939356, 2022-11-01 14:35:37.941911
0.009594485,0.009583749,0.009224203, 2022-11-01 14:35:37.946843
0.00959097,0.009588134,0.009243936, 2022-11-01 14:35:37.951774
0.009573618,0.00953642,0.008990882, 2022-11-01 14:35:37.956704
0.009550029,0.009373374,0.008992545, 2022-11-01 14:35:37.961625
0.009442705,0.009285217,0.009249078, 2022-11-01 14:35:37.966560
0.00905269,0.009070193,0.009255655, 2022-11-01 14:35:37.971483
0.009014925,0.00896234,0.009048645, 2022-11-01 14:35:37.976421
0.009039194,0.009145988,0.009038968, 2022-11-01 14:35:37.981353
0.009385282,0.009536571,0.009209271, 2022-11-01 14:35:37.986278
0.00950372,0.009585413,0.009224997, 2022-11-01 14:35:37.991206
0.009590932,0.009579553,0.008986875, 2022-11-01 14:35:37.996136
0.009535285,0.00960749,0.009008763, 2022-11-01 14:35:38.001063
0.009400895,0.009461834,0.009238077, 2022-11-01 14:35:38.006002
0.009431591,0.009330279,0.00929463, 2022-11-01 14:35:38.010915
0.009415412,0.009212673,0.009059192, 2022-11-01 14:35:38.015850
0.008945064,0.008901402,0.009111096, 2022-11-01 14:35:38.020775
0.008971111,0.008945594,0.009274444, 2022-11-01 14:35:38.025698
0.009008007,0.009041463,0.009309147, 2022-11-01 14:35:38.030625
0.009367137,0.00951128,0.009137331, 2022-11-01 14:35:38.035554
0.009382636,0.00953831,0.009042899, 2022-11-01 14:35:38.040476
0.009528405,0.009563865,0.009159333, 2022-11-01 14:35:38.045401
0.009543942,0.009543338,0.009265824, 2022-11-01 14:35:38.050326
0.009647523,0.009609229,0.009199631, 2022-11-01 14:35:38.055274
0.009515212,0.009508483,0.009150411, 2022-11-01 14:35:38.060197
0.009541901,0.009427471,0.009279471, 2022-11-01 14:35:38.065127
0.009095861,0.009003508,0.009397115, 2022-11-01 14:35:38.070058
0.00928707,0.009235998,0.009312738, 2022-11-01 14:35:38.074990
0.00907352,0.009212182,0.009129846, 2022-11-01 14:35:38.079916
0.009586055,0.009650094,0.009175437, 2022-11-01 14:35:38.084844
0.00952867,0.009593124,0.009309336, 2022-11-01 14:35:38.089770
0.009658562,0.00972812,0.009218381, 2022-11-01 14:35:38.094701
0.009406981,0.009609796,0.009022863, 2022-11-01 14:35:38.099917
0.009672624,0.009693756,0.009082895, 2022-11-01 14:35:38.104835
0.00957736,0.009441685,0.009284802, 2022-11-01 14:35:38.109759
0.009602764,0.009278148,0.009257961, 2022-11-01 14:35:38.114705
0.008979012,0.008888662,0.009100889, 2022-11-01 14:35:38.119630
0.008985249,0.008996212,0.009098545, 2022-11-01 14:35:38.124575
0.008937957,0.008935765,0.009344455, 2022-11-01 14:35:38.129499
0.009017571,0.009495706,0.009299431, 2022-11-01 14:35:38.134424
0.009392352,0.009390386,0.00908195, 2022-11-01 14:35:38.139346
0.009427811,0.009490942,0.009027173, 2022-11-01 14:35:38.144277
0.009486557,0.009497898,0.009303061, 2022-11-01 14:35:38.149200
0.009520429,0.009639093,0.009342225, 2022-11-01 14:35:38.154130
0.009590062,0.009392314,0.009128032, 2022-11-01 14:35:38.159052
0.00956205,0.009354359,0.009048796, 2022-11-01 14:35:38.164006
0.009179747,0.008926541,0.009313645, 2022-11-01 14:35:38.168931
0.009132228,0.009028987,0.009349558, 2022-11-01 14:35:38.173863
0.009114234,0.008933837,0.009142926, 2022-11-01 14:35:38.178789
0.009025245,0.009020709,0.009065997, 2022-11-01 14:35:38.183722
0.009346043,0.009432007,0.009313078, 2022-11-01 14:35:38.188647
0.009354057,0.009502397,0.009409892, 2022-11-01 14:35:38.193577
0.009427584,0.00952644,0.009042181, 2022-11-01 14:35:38.198509
0.009420477,0.009532261,0.009000673, 2022-11-01 14:35:38.203432
0.009499146,0.009660565,0.009341884, 2022-11-01 14:35:38.208355
0.009460322,0.009552675,0.009470642, 2022-11-01 14:35:38.213284
0.00915336,0.009068794,0.009168141, 2022-11-01 14:35:38.218206
0.009129733,0.009074162,0.009063502, 2022-11-01 14:35:38.223138
0.009110869,0.009091968,0.009387286, 2022-11-01 14:35:38.228058
0.009131699,0.009058285,0.009430344, 2022-11-01 14:35:38.232987
0.009503342,0.009530749,0.009037758, 2022-11-01 14:35:38.237909
0.009509579,0.009489468,0.008918602, 2022-11-01 14:35:38.242848
0.009513133,0.009578154,0.009161979, 2022-11-01 14:35:38.247774
0.009563713,0.009587567,0.009273347, 2022-11-01 14:35:38.252725
0.009589457,0.009500166,0.008981393, 2022-11-01 14:35:38.257650
0.009428643,0.009297201,0.009000786, 2022-11-01 14:35:38.262581
0.009395225,0.009025699,0.009343586, 2022-11-01 14:35:38.267508
0.009082101,0.009065316,0.009413673, 2022-11-01 14:35:38.272457
0.009061082,0.009146102,0.00911654, 2022-11-01 14:35:38.277362
0.008982149,0.009142019,0.009054731, 2022-11-01 14:35:38.282291
0.00930737,0.009538839,0.009310848, 2022-11-01 14:35:38.287485
0.009464594,0.009623934,0.009267374, 2022-11-01 14:35:38.292427
0.009493513,0.009618868,0.008964495, 2022-11-01 14:35:38.297325
0.009555094,0.009578003,0.009032087, 2022-11-01 14:35:38.302250
0.009572786,0.009579099,0.009326045, 2022-11-01 14:35:38.307203
0.009536571,0.009410611,0.009380784, 2022-11-01 14:35:38.312133
0.009443802,0.009065997,0.009068719, 2022-11-01 14:35:38.317099
0.009163416,0.008923592,0.009084634, 2022-11-01 14:35:38.322028
0.009087431,0.009030991,0.009382069, 2022-11-01 14:35:38.326956
0.009088187,0.009056848,0.009439114, 2022-11-01 14:35:38.331876
0.00942267,0.009394544,0.009042408, 2022-11-01 14:35:38.336813
0.009497407,0.009464026,0.009022523, 2022-11-01 14:35:38.341736
0.009415525,0.009549651,0.00927467, 2022-11-01 14:35:38.346665
0.009553771,0.009567078,0.009341695, 2022-11-01 14:35:38.351588
0.009519484,0.009492719,0.009047549, 2022-11-01 14:35:38.356545
0.009479715,0.009445201,0.008991789, 2022-11-01 14:35:38.361470
0.009414845,0.009438169,0.009251384, 2022-11-01 14:35:38.366423
0.009095256,0.009179293,0.009355342, 2022-11-01 14:35:38.371344
0.009068152,0.00908694,0.009143947, 2022-11-01 14:35:38.376274
0.009099906,0.009182431,0.009107013, 2022-11-01 14:35:38.381203
0.009467656,0.009519408,0.009257281, 2022-11-01 14:35:38.386139
0.009555548,0.009456201,0.00929962, 2022-11-01 14:35:38.391055
0.00954088,0.009467882,0.00900623, 2022-11-01 14:35:38.395982
0.009505345,0.009535021,0.009036737, 2022-11-01 14:35:38.400906
0.009591423,0.009425921,0.00918519, 2022-11-01 14:35:38.405849
0.009548025,0.009405507,0.00927743, 2022-11-01 14:35:38.410768
0.009521185,0.009296483,0.009162319, 2022-11-01 14:35:38.415703
0.008986572,0.008852711,0.009162697, 2022-11-01 14:35:38.420624
0.008989748,0.008944649,0.009261061, 2022-11-01 14:35:38.425548
0.008946879,0.008982414,0.009264728, 2022-11-01 14:35:38.430480
0.009299469,0.009476993,0.009085617, 2022-11-01 14:35:38.435411
0.009351638,0.009536042,0.009078018, 2022-11-01 14:35:38.440338
0.009473439,0.009648846,0.009234334, 2022-11-01 14:35:38.445268
0.009479261,0.009655159,0.009324608, 2022-11-01 14:35:38.450191
0.009684306,0.009751557,0.009233276, 2022-11-01 14:35:38.455121
0.009559253,0.009583976,0.009140393, 2022-11-01 14:35:38.460050
0.009654668,0.009505875,0.009183678, 2022-11-01 14:35:38.464981
0.009055714,0.009054202,0.009306501, 2022-11-01 14:35:38.469906
0.009152793,0.009091892,0.009181637, 2022-11-01 14:35:38.474841
0.008940037,0.009070647,0.009094992, 2022-11-01 14:35:38.480009
0.009383657,0.009485234,0.009190672, 2022-11-01 14:35:38.484922
0.009413408,0.009422178,0.009324797, 2022-11-01 14:35:38.489851
0.009520504,0.00958942,0.009150752, 2022-11-01 14:35:38.494786
0.009366872,0.009508256,0.009062708, 2022-11-01 14:35:38.499707
0.009566171,0.009627979,0.009171052, 2022-11-01 14:35:38.504710
0.009451476,0.00942834,0.009337915, 2022-11-01 14:35:38.509628
0.009518425,0.009426942,0.009275502, 2022-11-01 14:35:38.514575
0.00902808,0.009025434,0.009168217, 2022-11-01 14:35:38.519496
0.009065316,0.009121076,0.009190218, 2022-11-01 14:35:38.524430
0.009050082,0.009084294,0.009331715, 2022-11-01 14:35:38.529355
0.009100851,0.009597321,0.00924371, 2022-11-01 14:35:38.534283
0.009556191,0.009528935,0.009051518, 2022-11-01 14:35:38.539207
0.009649451,0.009691753,0.009034129, 2022-11-01 14:35:38.544136
0.009687103,0.00953778,0.009255731, 2022-11-01 14:35:38.549062
0.009628168,0.009682075,0.009310848, 2022-11-01 14:35:38.554018
0.009640605,0.009470264,0.009065997, 2022-11-01 14:35:38.558941
0.009592217,0.009378024,0.009099982, 2022-11-01 14:35:38.563870
0.009178801,0.008943023,0.009411707, 2022-11-01 14:35:38.568804
0.009152188,0.009037342,0.009451967, 2022-11-01 14:35:38.573735
0.009040253,0.009035187,0.009079379, 2022-11-01 14:35:38.578778
0.009094122,0.009175702,0.009007402, 2022-11-01 14:35:38.583693
0.009576869,0.009591915,0.009294328, 2022-11-01 14:35:38.588619
0.009410346,0.009678484,0.009295991, 2022-11-01 14:35:38.593547
0.009564583,0.009741351,0.00896476, 2022-11-01 14:35:38.598472
0.009604806,0.009682151,0.008909718, 2022-11-01 14:35:38.603426
0.009602462,0.009604352,0.009296936, 2022-11-01 14:35:38.608353
0.009544812,0.009489014,0.009359652, 2022-11-01 14:35:38.613275
0.009183527,0.009006948,0.00906456, 2022-11-01 14:35:38.618206
0.009124894,0.009024451,0.009078963, 2022-11-01 14:35:38.623140
0.009154532,0.009115443,0.009403995, 2022-11-01 14:35:38.628064
0.009149655,0.009048948,0.009536609, 2022-11-01 14:35:38.632994
0.009512188,0.009436203,0.009152112, 2022-11-01 14:35:38.637923
0.009472041,0.009410989,0.009022788, 2022-11-01 14:35:38.642859
0.009482663,0.009598417,0.009332887, 2022-11-01 14:35:38.647783
0.009584316,0.009544358,0.009452081, 2022-11-01 14:35:38.652728
0.009529124,0.009550293,0.009137105, 2022-11-01 14:35:38.657646
0.009490262,0.009397115,0.008986761, 2022-11-01 14:35:38.662579
0.009070231,0.00894824,0.009280152, 2022-11-01 14:35:38.667751
0.009114687,0.009023997,0.009470566, 2022-11-01 14:35:38.672704
0.008934139,0.008975194,0.009165117, 2022-11-01 14:35:38.677585
0.009034809,0.009168141,0.009089775, 2022-11-01 14:35:38.682534
0.009401235,0.009681584,0.009317539, 2022-11-01 14:35:38.687438
0.009523718,0.009734395,0.009393032, 2022-11-01 14:35:38.692384
0.009555888,0.00969043,0.009016739, 2022-11-01 14:35:38.697286
0.009587265,0.009641172,0.008953835, 2022-11-01 14:35:38.702209
0.009617281,0.009609607,0.009195095, 2022-11-01 14:35:38.707163
0.009647145,0.00959543,0.009364604, 2022-11-01 14:35:38.712093
0.009627261,0.009227794,0.00915714, 2022-11-01 14:35:38.717036
0.009272138,0.008972736,0.009210859, 2022-11-01 14:35:38.721965
0.009142624,0.009017836,0.00943764, 2022-11-01 14:35:38.726893
0.009106597,0.009030386,0.009431894, 2022-11-01 14:35:38.731816
0.009421309,0.00935814,0.009075485, 2022-11-01 14:35:38.736743
0.009419003,0.009458318,0.008988462, 2022-11-01 14:35:38.741670
0.009400555,0.009554225,0.009230592, 2022-11-01 14:35:38.746587
0.009546664,0.009672965,0.009234108, 2022-11-01 14:35:38.751510
0.00958821,0.009550482,0.009025547, 2022-11-01 14:35:38.756466
0.009136122,0.009224165,0.009056697, 2022-11-01 14:35:38.761382
0.009156876,0.009118959,0.009333227, 2022-11-01 14:35:38.766316
0.009199896,0.009233162,0.00930892, 2022-11-01 14:35:38.771234
0.009491698,0.009415223,0.009006759, 2022-11-01 14:35:38.776161
0.00946913,0.009455256,0.00903995, 2022-11-01 14:35:38.781085
0.009529048,0.009503039,0.00928896, 2022-11-01 14:35:38.786020
0.009507122,0.009637959,0.009258906, 2022-11-01 14:35:38.790938
0.009624161,0.009583522,0.008987366, 2022-11-01 14:35:38.795911
0.009544736,0.009448414,0.008964495, 2022-11-01 14:35:38.800836
0.009601139,0.009330392,0.009181901, 2022-11-01 14:35:38.805766
0.009158426,0.009084974,0.00928552, 2022-11-01 14:35:38.810692
0.009242689,0.009195019,0.00905235, 2022-11-01 14:35:38.815625
0.009141943,0.009202277,0.009094878, 2022-11-01 14:35:38.820546
0.009501225,0.009587719,0.009296974, 2022-11-01 14:35:38.825481
0.009451476,0.009587643,0.009346685, 2022-11-01 14:35:38.830405
0.009591763,0.009635464,0.009154078, 2022-11-01 14:35:38.835356
0.009539633,0.009591385,0.009068341, 2022-11-01 14:35:38.840285
0.009600723,0.009616146,0.009177365, 2022-11-01 14:35:38.845235
0.009111928,0.009206209,0.009240988, 2022-11-01 14:35:38.850165
0.00915748,0.009211615,0.009044525, 2022-11-01 14:35:38.855336
0.00912221,0.009171505,0.009068454, 2022-11-01 14:35:38.860250
0.009526024,0.009593465,0.009273574, 2022-11-01 14:35:38.865190
0.009527876,0.009556758,0.009361542, 2022-11-01 14:35:38.870113
0.009602197,0.009580952,0.009101418, 2022-11-01 14:35:38.875044
0.009440967,0.00959233,0.009084823, 2022-11-01 14:35:38.879978
0.009558497,0.009597623,0.009082895, 2022-11-01 14:35:38.884898
0.009015945,0.008992016,0.009220725, 2022-11-01 14:35:38.889822
0.009247565,0.009182771,0.00907541, 2022-11-01 14:35:38.894753
0.009062935,0.009061801,0.009043958, 2022-11-01 14:35:38.899679
0.00929618,0.009584732,0.009186098, 2022-11-01 14:35:38.904621
0.009466332,0.009430306,0.009315271, 2022-11-01 14:35:38.909547
0.00943522,0.009540049,0.00919672, 2022-11-01 14:35:38.914481
0.009400933,0.009481945,0.009075826, 2022-11-01 14:35:38.919403
0.009520353,0.009569233,0.009077791, 2022-11-01 14:35:38.924335
0.009509239,0.009291946,0.009222426, 2022-11-01 14:35:38.929259
0.009512679,0.00938653,0.009258755, 2022-11-01 14:35:38.934191
0.009201294,0.008931455,0.009082328, 2022-11-01 14:35:38.939115
0.00911499,0.00905458,0.009016739, 2022-11-01 14:35:38.944042
0.009106597,0.008965705,0.009283857, 2022-11-01 14:35:38.948966
0.009129695,0.009371068,0.009304157, 2022-11-01 14:35:38.953904
0.009494723,0.009452875,0.009014547, 2022-11-01 14:35:38.958821
0.009528027,0.009453744,0.009016966, 2022-11-01 14:35:38.963756
0.009483193,0.00939583,0.009315876, 2022-11-01 14:35:38.968683
0.009522168,0.009489922,0.00937655, 2022-11-01 14:35:38.973610
0.009384602,0.009411556,0.009097184, 2022-11-01 14:35:38.978541
0.009366078,0.009335912,0.009093858, 2022-11-01 14:35:38.983464
0.009078963,0.008984985,0.009314212, 2022-11-01 14:35:38.988393
0.00894083,0.009006419,0.009329976, 2022-11-01 14:35:38.993344
0.008996893,0.009100284,0.00904736, 2022-11-01 14:35:38.998268
0.009027135,0.009166137,0.008967784, 2022-11-01 14:35:39.003190
0.009370388,0.009493551,0.00932268, 2022-11-01 14:35:39.008115
0.009378894,0.009563184,0.009396434, 2022-11-01 14:35:39.013050
0.00948943,0.009613992,0.009068605, 2022-11-01 14:35:39.017969
0.009548895,0.009577171,0.009000862, 2022-11-01 14:35:39.022900
0.009536949,0.009463573,0.009323474, 2022-11-01 14:35:39.027825
0.009472948,0.009414051,0.009356741, 2022-11-01 14:35:39.032791
0.00927433,0.009120622,0.009027929, 2022-11-01 14:35:39.037711
0.009108261,0.009026681,0.009000484, 2022-11-01 14:35:39.042660
0.008942229,0.009079001,0.009356665, 2022-11-01 14:35:39.047840
0.009116086,0.009164361,0.009473553, 2022-11-01 14:35:39.052779
0.009452005,0.009582728,0.009105879, 2022-11-01 14:35:39.057700
0.009488372,0.009566738,0.008997497, 2022-11-01 14:35:39.062630
0.009560614,0.009608208,0.009365965, 2022-11-01 14:35:39.067554
0.009636863,0.009780704,0.009393524, 2022-11-01 14:35:39.072495
0.009643932,0.009741653,0.009038892, 2022-11-01 14:35:39.077406
0.009546815,0.009594183,0.008961282, 2022-11-01 14:35:39.082336
0.009599059,0.009218759,0.009199404, 2022-11-01 14:35:39.087265
0.009189764,0.009009557,0.009302569, 2022-11-01 14:35:39.092200
0.009127162,0.009132757,0.009045583, 2022-11-01 14:35:39.097130
0.009221406,0.009116955,0.00904649, 2022-11-01 14:35:39.102051
0.00954795,0.009410006,0.009260381, 2022-11-01 14:35:39.106984
0.009555699,0.009472268,0.009383392, 2022-11-01 14:35:39.111909
0.00942611,0.009516913,0.009039761, 2022-11-01 14:35:39.116843
0.009621817,0.009448187,0.009041614, 2022-11-01 14:35:39.121767
0.009520845,0.009372429,0.0092752, 2022-11-01 14:35:39.126697
0.009462741,0.009292287,0.009290623, 2022-11-01 14:35:39.131624
0.009318635,0.009303136,0.009000975, 2022-11-01 14:35:39.136556
0.008991336,0.009032692,0.008988273, 2022-11-01 14:35:39.141478
0.008956141,0.009054769,0.009243936, 2022-11-01 14:35:39.146429
0.009030613,0.009131699,0.009316632, 2022-11-01 14:35:39.151349
0.009345135,0.00944951,0.009000559, 2022-11-01 14:35:39.156283
0.00948134,0.00955241,0.009018327, 2022-11-01 14:35:39.161203
0.009486595,0.009444407,0.009209649, 2022-11-01 14:35:39.166134
0.009495252,0.009652589,0.009322529, 2022-11-01 14:35:39.171064
0.009531808,0.009544812,0.009019196, 2022-11-01 14:35:39.175993
0.009500166,0.009414013,0.008980826, 2022-11-01 14:35:39.180921
0.009477938,0.009188895,0.009161979, 2022-11-01 14:35:39.185853
0.009048759,0.008981507,0.009213013, 2022-11-01 14:35:39.190776
0.009009783,0.008964873,0.009039686, 2022-11-01 14:35:39.195708
0.008973001,0.00892949,0.009029517, 2022-11-01 14:35:39.200636
0.009369065,0.009424862,0.009253538, 2022-11-01 14:35:39.205569
0.009321093,0.009491018,0.009284121, 2022-11-01 14:35:39.210487
0.009455861,0.009542657,0.009044184, 2022-11-01 14:35:39.215422
0.009366343,0.009509617,0.009051594, 2022-11-01 14:35:39.220349
0.009466484,0.009572748,0.009277317, 2022-11-01 14:35:39.225283
0.009365814,0.009445427,0.009229685, 2022-11-01 14:35:39.230211
0.009305556,0.009387702,0.008988803, 2022-11-01 14:35:39.235401
0.009046264,0.009022674,0.009104178, 2022-11-01 14:35:39.240312
0.009075221,0.009070306,0.009272931, 2022-11-01 14:35:39.245243
0.008917241,0.009071667,0.009322113, 2022-11-01 14:35:39.250161
0.009494912,0.009498503,0.008997875, 2022-11-01 14:35:39.255093
0.009386908,0.009434502,0.008991487, 2022-11-01 14:35:39.260019
0.009461796,0.009507689,0.009182279, 2022-11-01 14:35:39.264949
0.00930548,0.009460208,0.009233389, 2022-11-01 14:35:39.269882
0.009492379,0.00952746,0.009071894, 2022-11-01 14:35:39.274815
0.009350315,0.009293383,0.009013375, 2022-11-01 14:35:39.279738
0.009409666,0.009266845,0.009128259, 2022-11-01 14:35:39.284672
0.00892208,0.00888492,0.009271117, 2022-11-01 14:35:39.289734
0.008385161,0.008590395,0.009130602, 2022-11-01 14:35:39.294790
0.008908093,0.009030046,0.009073104, 2022-11-01 14:35:39.299689
0.009181561,0.009530031,0.009107316, 2022-11-01 14:35:39.304627
0.009357837,0.009517594,0.009218117, 2022-11-01 14:35:39.309554
0.009514191,0.00970143,0.009150676, 2022-11-01 14:35:39.314480
0.009535399,0.009567267,0.008990466, 2022-11-01 14:35:39.319402
0.009519446,0.009664119,0.009056622, 2022-11-01 14:35:39.324335
0.009554263,0.009379763,0.00925747, 2022-11-01 14:35:39.329258
0.00954708,0.009398211,0.009151432, 2022-11-01 14:35:39.334337
0.009134005,0.008867984,0.009068378, 2022-11-01 14:35:39.339255
0.009041652,0.009049779,0.009045129, 2022-11-01 14:35:39.344184
0.009133022,0.00894582,0.009271079, 2022-11-01 14:35:39.349107
0.009092308,0.009421082,0.009268471, 2022-11-01 14:35:39.354043
0.009464064,0.009292022,0.00901088, 2022-11-01 14:35:39.358964
0.009478883,0.009501754,0.008961433, 2022-11-01 14:35:39.363897
0.009555094,0.009468752,0.009202542, 2022-11-01 14:35:39.368819
0.009560425,0.009469546,0.009226358, 2022-11-01 14:35:39.373753
0.009469999,0.00928053,0.008994473, 2022-11-01 14:35:39.378677
0.009357195,0.009278677,0.008967444, 2022-11-01 14:35:39.383606
0.009081231,0.008912554,0.009298827, 2022-11-01 14:35:39.388526
0.008927599,0.00896941,0.009392541, 2022-11-01 14:35:39.393488
0.008887906,0.009031672,0.009081836, 2022-11-01 14:35:39.398416
0.008921891,0.009075788,0.008999236, 2022-11-01 14:35:39.403346
0.009434767,0.009519484,0.009343812, 2022-11-01 14:35:39.408269
0.009441345,0.009502699,0.009385282, 2022-11-01 14:35:39.413198
0.009482172,0.009522697,0.008973492, 2022-11-01 14:35:39.418125
0.009489128,0.009526553,0.008937882, 2022-11-01 14:35:39.423054
0.00933474,0.009515023,0.009240534, 2022-11-01 14:35:39.428310
0.009435939,0.009356552,0.009301095, 2022-11-01 14:35:39.433225
0.009236754,0.009057378,0.009018403, 2022-11-01 14:35:39.438149
0.009078661,0.008966915,0.008924764, 2022-11-01 14:35:39.443074
0.009126973,0.009027664,0.009291001, 2022-11-01 14:35:39.448003
0.009095105,0.009030046,0.009324193, 2022-11-01 14:35:39.452937
0.009481529,0.009350277,0.009006154, 2022-11-01 14:35:39.457864
0.009407889,0.009403088,0.008977537, 2022-11-01 14:35:39.462810
0.009324495,0.009476275,0.009328502, 2022-11-01 14:35:39.467744
0.009544245,0.009454424,0.009399043, 2022-11-01 14:35:39.472682
0.00951714,0.009356892,0.00899935, 2022-11-01 14:35:39.477593
0.00939118,0.009365776,0.008900683, 2022-11-01 14:35:39.482533
0.009337575,0.009162017,0.009223976, 2022-11-01 14:35:39.487443
0.009026871,0.009122097,0.009306009, 2022-11-01 14:35:39.492395
0.009051745,0.009151432,0.008997422, 2022-11-01 14:35:39.497303
0.009114385,0.009193998,0.008954553, 2022-11-01 14:35:39.502226
0.009552788,0.00956583,0.009252782, 2022-11-01 14:35:39.507161
0.009572257,0.009510222,0.00938377, 2022-11-01 14:35:39.512084
0.009519975,0.009607376,0.00900933, 2022-11-01 14:35:39.517049
0.009607603,0.009554943,0.00897096, 2022-11-01 14:35:39.521980
0.009625749,0.009476048,0.009300452, 2022-11-01 14:35:39.526899
0.009596149,0.009355645,0.00938498, 2022-11-01 14:35:39.531811
0.009406679,0.009259247,0.009062443, 2022-11-01 14:35:39.536747
0.009107732,0.008948164,0.009054769, 2022-11-01 14:35:39.541674
0.008976554,0.008953797,0.009270058, 2022-11-01 14:35:39.546605
0.009081231,0.009090909,0.009407435, 2022-11-01 14:35:39.551533
0.009339465,0.009565604,0.009123231, 2022-11-01 14:35:39.556464
0.009371484,0.009601214,0.00902309, 2022-11-01 14:35:39.561389
0.009489619,0.009668882,0.009337083, 2022-11-01 14:35:39.566317
0.009595317,0.009695344,0.009355418, 2022-11-01 14:35:39.571239
0.009608775,0.009622044,0.009022977, 2022-11-01 14:35:39.576166
0.009591537,0.009595052,0.008988689, 2022-11-01 14:35:39.581099
0.009622875,0.009393826,0.009265257, 2022-11-01 14:35:39.586029
0.009188214,0.009096693,0.009316745, 2022-11-01 14:35:39.590953
0.009174832,0.00914803,0.009079682, 2022-11-01 14:35:39.595887
0.009050838,0.009099906,0.009132115, 2022-11-01 14:35:39.600809
0.009579326,0.009418058,0.009320488, 2022-11-01 14:35:39.605740
0.00941836,0.009587567,0.009326423, 2022-11-01 14:35:39.610668
0.009409968,0.009560198,0.00908263, 2022-11-01 14:35:39.615860
0.009531505,0.009622006,0.009052652, 2022-11-01 14:35:39.620771
